Order ID,Order Date,Ship Date,Ship Mode,Order Priority
ES-2014-SC20230139-41884,9/2/2018,9/9/2018,Standard Class,Low
IR-2012-DB306060-41270,12/27/2016,1/2/2017,Standard Class,Medium
TU-2015-KL6555134-42194,7/9/2019,7/12/2019,Second Class,Medium
ES-2015-PW1903045-42320,11/12/2019,11/18/2019,Standard Class,Low
ES-2013-SP2092045-41611,12/3/2017,12/7/2017,Standard Class,High
MX-2012-VG2180531-41214,11/1/2016,11/7/2016,Standard Class,Medium
NI-2015-JH582095-42327,11/19/2019,11/25/2019,Standard Class,Medium
ID-2015-DG133007-42262,9/15/2019,9/20/2019,Standard Class,Medium
MX-2014-NM18445132-41976,12/3/2018,12/5/2018,Second Class,Medium
IN-2012-CC1210027-41273,12/30/2016,1/5/2017,Standard Class,Medium
IN-2012-BM1178559-41117,7/27/2016,7/29/2016,First Class,Medium
IN-2012-TH211151-41003,4/4/2016,4/9/2016,Standard Class,Medium
ID-2014-TS2165559-41921,10/9/2018,10/13/2018,Standard Class,High
TZ-2015-SS10140129-42340,12/2/2019,12/6/2019,Standard Class,High
IN-2015-EM1414011-42021,1/17/2019,1/23/2019,Standard Class,Medium
US-2013-PO19195143-41352,3/19/2017,3/23/2017,Standard Class,Medium
IN-2013-JC1577558-41480,7/25/2017,7/27/2017,Second Class,High
MX-2015-BN1147093-42222,8/6/2019,8/9/2019,First Class,Medium
US-2015-TZ2144518-42259,9/12/2019,9/19/2019,Standard Class,Medium
ES-2012-EB1370545-41002,4/3/2016,4/8/2016,Standard Class,Medium
IN-2013-TP2141597-41426,6/1/2017,6/2/2017,First Class,High
MX-2014-ML1739528-41798,6/8/2018,6/12/2018,Standard Class,Medium
IN-2014-CK125957-41799,6/9/2018,6/13/2018,Standard Class,Medium
IN-2014-BD1172592-41678,2/8/2018,2/8/2018,Same Day,Critical
MX-2014-PA1906082-41910,9/28/2018,10/1/2018,First Class,High
MX-2013-RH1960055-41534,9/17/2017,9/22/2017,Standard Class,Medium
ES-2014-AS1009045-41905,9/23/2018,9/27/2018,Standard Class,Medium
IZ-2015-TB1119061-42255,9/8/2019,9/15/2019,Standard Class,Medium
ZA-2015-TS11205146-42062,2/27/2019,3/3/2019,Second Class,Medium
CG-2015-BM157533-42329,11/21/2019,11/25/2019,Standard Class,High
HR-2015-DV304530-42301,10/24/2019,10/29/2019,Standard Class,Medium
IN-2013-RH194957-41450,6/25/2017,6/29/2017,Standard Class,High
CA-2014-TP21565140-41948,11/5/2018,11/7/2018,Second Class,Medium
TU-2015-TD10995134-42068,3/5/2019,3/9/2019,Second Class,Medium
US-2015-JE15715140-42242,8/26/2019,8/28/2019,First Class,Medium
LY-2015-SC1005074-42024,1/20/2019,1/24/2019,Standard Class,High
IN-2015-AS1009027-42153,5/29/2019,6/5/2019,Standard Class,Low
IN-2013-AO108107-41398,5/4/2017,5/9/2017,Standard Class,Medium
IN-2015-JL1550527-42235,8/19/2019,8/22/2019,Second Class,High
US-2012-NF18595140-41160,9/8/2016,9/10/2016,First Class,High
US-2014-QJ1925555-41807,6/17/2018,6/20/2018,First Class,High
EG-2014-AR82538-41881,8/30/2018,9/3/2018,Standard Class,High
ID-2015-DK13090102-42026,1/22/2019,1/26/2019,Standard Class,Medium
ES-2012-KB16315139-41075,6/15/2016,6/17/2016,Second Class,Medium
CG-2015-MH744033-42218,8/2/2019,8/8/2019,Standard Class,Low
ES-2014-PF19120120-41681,2/11/2018,2/17/2018,Standard Class,Medium
CA-2012-BN11515140-40984,3/16/2016,3/23/2016,Standard Class,Medium
NI-2015-JR570095-42356,12/18/2019,12/23/2019,Standard Class,Medium
MX-2014-RK1930082-41852,8/1/2018,8/5/2018,Standard Class,Medium
UP-2012-DE3255137-41107,7/17/2016,7/21/2016,Standard Class,Medium
IN-2014-CS1217527-41973,11/30/2018,12/6/2018,Standard Class,Medium
HR-2013-RR952530-41508,8/22/2017,8/28/2017,Standard Class,Medium
ES-2013-KD1649548-41432,6/7/2017,6/8/2017,First Class,Medium
ES-2015-AS1028514-42350,12/12/2019,12/16/2019,Standard Class,High
ID-2014-RF197357-41675,2/5/2018,2/9/2018,Standard Class,Medium
MX-2014-KH1669031-41929,10/17/2018,10/21/2018,Standard Class,Medium
ID-2013-SC200507-41418,5/24/2017,5/24/2017,Same Day,Critical
MX-2014-SL2015593-41954,11/11/2018,11/14/2018,First Class,High
RO-2015-CA1965107-42090,3/27/2019,3/31/2019,Standard Class,Medium
CA-2012-JK15730140-41230,11/17/2016,11/20/2016,First Class,Medium
IN-2014-BT116807-41764,5/5/2018,5/7/2018,Second Class,Medium
TU-2014-DN3690134-41776,5/17/2018,5/21/2018,Standard Class,Medium
IN-2015-SC2068027-42235,8/19/2019,8/24/2019,Standard Class,Medium
ES-2015-JK1537045-42368,12/30/2019,1/1/2020,First Class,Medium
ES-2015-CD1279048-42101,4/7/2019,4/14/2019,Standard Class,Low
CA-2014-BN11515140-41779,5/20/2018,5/25/2018,Standard Class,Medium
MX-2013-ES1408018-41619,12/11/2017,12/16/2017,Standard Class,Medium
ES-2014-RD19720139-41892,9/10/2018,9/15/2018,Second Class,Medium
ES-2013-JG1580564-41613,12/5/2017,12/11/2017,Standard Class,Medium
US-2015-JK15730140-42251,9/4/2019,9/8/2019,Second Class,Medium
MX-2014-BP1109565-41815,6/25/2018,6/27/2018,First Class,High
ES-2015-CK1220564-42325,11/17/2019,11/22/2019,Second Class,Medium
CA-2015-BN11515140-42360,12/22/2019,12/26/2019,Standard Class,High
JO-2015-PT909067-42367,12/29/2019,1/2/2020,Second Class,Medium
CA-2015-BT153023-42017,1/13/2019,1/15/2019,Second Class,High
BK-2012-EB375017-41244,12/1/2016,12/6/2016,Standard Class,High
US-2015-DL1292582-42301,10/24/2019,10/28/2019,Standard Class,Medium
MX-2015-DL1349593-42314,11/6/2019,11/10/2019,Standard Class,Medium
RS-2012-DO3435108-41220,11/7/2016,11/10/2016,First Class,High
ID-2015-TB2162559-42084,3/21/2019,3/25/2019,Standard Class,Medium
TZ-2015-JA5970129-42369,12/31/2019,1/3/2020,First Class,High
US-2013-JE15745140-41390,4/26/2017,5/2/2017,Standard Class,Medium
IN-2015-PF191657-42087,3/24/2019,3/29/2019,Standard Class,Medium
CA-2015-SF20965140-42276,9/29/2019,10/6/2019,Standard Class,Medium
CA-2015-BT11530140-42062,2/27/2019,3/1/2019,Second Class,Medium
CA-2015-BT11530140-42278,10/1/2019,10/3/2019,Second Class,High
EG-2012-RB936038-41149,8/28/2016,8/29/2016,Same Day,High
ES-2014-CS1225064-41902,9/20/2018,9/25/2018,Standard Class,High
ID-2014-AB101057-41789,5/30/2018,6/3/2018,Standard Class,Medium
CA-2012-BT11530140-41264,12/21/2016,12/25/2016,Standard Class,Medium
ML-2013-TB1128079-41500,8/14/2017,8/16/2017,Second Class,High
US-2013-JE15745140-41599,11/21/2017,11/23/2017,Second Class,Critical
MX-2012-BW1106598-41044,5/15/2016,5/19/2016,Standard Class,High
US-2013-RS1987036-41585,11/7/2017,11/9/2017,First Class,High
UG-2015-NC8535136-42076,3/13/2019,3/17/2019,Standard Class,Medium
ES-2014-BS1166514-41856,8/5/2018,8/9/2018,Standard Class,Medium
IN-2013-MY1829527-41314,2/9/2017,2/13/2017,Standard Class,High
SF-2014-SW10245117-41873,8/22/2018,8/24/2018,First Class,Critical
ID-2013-DN136907-41632,12/24/2017,12/27/2017,Second Class,Medium
CA-2015-JK15730140-42285,10/8/2019,10/12/2019,Standard Class,Medium
MX-2015-KB1624026-42327,11/19/2019,11/25/2019,Standard Class,Medium
IZ-2013-PG889561-41335,3/2/2017,3/7/2017,Standard Class,Medium
SF-2014-HD4785117-41832,7/12/2018,7/17/2018,Standard Class,Medium
AO-2013-MG82054-41438,6/13/2017,6/18/2017,Standard Class,Medium
ID-2015-PF191657-42168,6/13/2019,6/18/2019,Standard Class,Medium
ES-2015-AP1091545-42178,6/23/2019,6/27/2019,Standard Class,Medium
ZA-2012-EB3975147-41082,6/22/2016,6/28/2016,Standard Class,Low
CA-2014-BT11530140-41661,1/22/2018,1/27/2018,Standard Class,High
CA-2012-BT11530140-41049,5/20/2016,5/24/2016,Standard Class,Medium
IZ-2015-RW969061-42243,8/27/2019,9/2/2019,Standard Class,Medium
IT-2012-AA10645139-41216,11/3/2016,11/8/2016,Second Class,High
IN-2015-AF1087058-42111,4/17/2019,4/22/2019,Standard Class,Medium
IN-2014-HG1496559-41832,7/12/2018,7/18/2018,Standard Class,Medium
IN-2015-MC1727566-42129,5/5/2019,5/7/2019,Second Class,High
CA-2014-JE15745140-41934,10/22/2018,10/26/2018,Standard Class,Medium
US-2012-CD12280143-41250,12/7/2016,12/11/2016,Standard Class,High
ES-2013-VW2177545-41493,8/7/2017,8/12/2017,Second Class,Medium
ES-2013-PO1885064-41408,5/14/2017,5/17/2017,First Class,Critical
CG-2012-RB970533-41035,5/6/2016,5/8/2016,First Class,Medium
CG-2014-TB1125033-41928,10/16/2018,10/20/2018,Standard Class,High
MX-2014-CC1247518-41986,12/13/2018,12/17/2018,Standard Class,Medium
ES-2012-SC20695139-41069,6/9/2016,6/12/2016,First Class,Critical
ES-2012-JL1513045-41146,8/25/2016,8/31/2016,Standard Class,Medium
ID-2014-DM1352592-41725,3/27/2018,3/31/2018,Standard Class,High
IN-2013-JS1568566-41415,5/21/2017,5/25/2017,Standard Class,High
ES-2015-VD2167048-42333,11/25/2019,12/1/2019,Standard Class,Low
ID-2013-CY127457-41441,6/16/2017,6/18/2017,First Class,High
US-2015-JE15745140-42318,11/10/2019,11/15/2019,Standard Class,Medium
US-2013-JE15745140-41415,5/21/2017,5/27/2017,Standard Class,Medium
IN-2012-TS2134058-41161,9/9/2016,9/13/2016,Standard Class,High
CA-2015-BB11545140-42320,11/12/2019,11/17/2019,Second Class,High
IN-2014-MG1820578-41882,8/31/2018,9/6/2018,Standard Class,Medium
TU-2015-SC10770134-42185,6/30/2019,7/4/2019,Standard Class,Medium
ES-2015-BF1102045-42235,8/19/2019,8/19/2019,Same Day,High
US-2012-JW1595555-41073,6/13/2016,6/19/2016,Standard Class,Medium
US-2015-JC15775140-42144,5/20/2019,5/20/2019,Same Day,High
IN-2014-AH1069027-41979,12/6/2018,12/7/2018,First Class,Medium
ES-2015-EL1373545-42216,7/31/2019,8/2/2019,Second Class,High
ES-2015-FH14350139-42368,12/30/2019,1/3/2020,Standard Class,High
CA-2014-BB11545140-42000,12/27/2018,1/3/2019,Standard Class,Medium
GH-2015-EG390049-42224,8/8/2019,8/15/2019,Standard Class,Low
IT-2015-CM12655124-42042,2/7/2019,2/14/2019,Standard Class,Medium
ES-2013-BD1177045-41628,12/20/2017,12/27/2017,Standard Class,Medium
ES-2013-EB1387045-41562,10/15/2017,10/20/2017,Standard Class,Medium
NI-2012-JK562595-41250,12/7/2016,12/12/2016,Standard Class,Medium
ES-2014-GK1462045-41962,11/19/2018,11/23/2018,Second Class,Medium
BO-2013-AM70513-41478,7/23/2017,7/30/2017,Standard Class,Low
MX-2012-LS1724528-40999,3/31/2016,4/4/2016,Standard Class,High
ES-2015-JR15670120-42357,12/19/2019,12/23/2019,Standard Class,High
MX-2014-TB2125018-41812,6/22/2018,6/26/2018,Standard Class,High
ES-2015-TZ21445139-42148,5/24/2019,5/28/2019,Standard Class,Medium
UP-2015-ST10530137-42243,8/27/2019,8/29/2019,Second Class,High
IN-2015-KW1643527-42343,12/5/2019,12/10/2019,Standard Class,Medium
NI-2014-PJ883595-41985,12/12/2018,12/18/2018,Standard Class,Medium
ES-2014-ND1846048-41834,7/14/2018,7/17/2018,First Class,Medium
US-2012-CW1190536-41241,11/28/2016,11/30/2016,Second Class,High
IR-2014-EA403560-41662,1/23/2018,1/28/2018,Standard Class,Medium
ES-2014-KC1654045-41685,2/15/2018,2/19/2018,Standard Class,Medium
MX-2015-TT2126539-42318,11/10/2019,11/14/2019,Standard Class,High
MX-2014-KD1627093-41901,9/19/2018,9/22/2018,First Class,Critical
US-2015-BB11545140-42229,8/13/2019,8/13/2019,Same Day,High
IR-2014-GR456060-41780,5/21/2018,5/25/2018,Standard Class,Medium
MX-2014-RA1988551-41795,6/5/2018,6/12/2018,Standard Class,Medium
MX-2014-JE1561082-41992,12/19/2018,12/25/2018,Standard Class,Low
CA-2014-BB11545140-41969,11/26/2018,11/30/2018,Standard Class,Medium
MX-2013-CK12595141-41614,12/6/2017,12/12/2017,Standard Class,Medium
IT-2012-AF1088545-41150,8/29/2016,9/4/2016,Standard Class,Medium
CA-2014-BB11545140-41955,11/12/2018,11/18/2018,Standard Class,Medium
MX-2014-EA1403582-41932,10/20/2018,10/26/2018,Standard Class,Medium
ES-2015-FA14230139-42110,4/16/2019,4/21/2019,Second Class,Medium
SF-2015-JF5355117-42237,8/21/2019,8/21/2019,Same Day,Critical
CA-2015-BB11545140-42341,12/3/2019,12/7/2019,Standard Class,High
ID-2015-MM18055102-42024,1/20/2019,1/22/2019,Second Class,Medium
ID-2015-GM1445592-42334,11/26/2019,11/30/2019,Standard Class,High
ES-2015-CH1207045-42173,6/18/2019,6/23/2019,Standard Class,Medium
MX-2014-BF1108082-41801,6/11/2018,6/18/2018,Standard Class,Medium
NI-2014-EB411095-41950,11/7/2018,11/11/2018,Second Class,Medium
ES-2015-JH1543048-42066,3/3/2019,3/5/2019,Second Class,Critical
ID-2014-PH187907-41969,11/26/2018,11/30/2018,Standard Class,Medium
IN-2014-HD1478559-41641,1/2/2018,1/6/2018,Standard Class,Medium
MX-2015-TH2111512-42270,9/23/2019,9/27/2019,Standard Class,High
CA-2015-BB11545140-42263,9/16/2019,9/20/2019,Standard Class,High
CA-2012-JG15805140-41003,4/4/2016,4/6/2016,First Class,Medium
MX-2014-HA1492082-41783,5/24/2018,5/26/2018,First Class,High
ID-2012-FC14245118-41157,9/5/2016,9/10/2016,Second Class,Medium
MO-2013-FA423086-41513,8/27/2017,9/2/2017,Standard Class,Medium
IN-2014-SC2002058-41676,2/6/2018,2/11/2018,Standard Class,Medium
MO-2014-LL684086-41880,8/29/2018,9/2/2018,Standard Class,Medium
MX-2014-FW1439593-41769,5/10/2018,5/15/2018,Standard Class,Medium
NI-2012-DK283595-40963,2/24/2016,2/27/2016,First Class,High
CA-2015-JL15835140-42216,7/31/2019,8/4/2019,Second Class,High
CA-2012-JO15280140-40998,3/30/2016,3/30/2016,Same Day,High
UP-2013-GH4410137-41499,8/13/2017,8/18/2017,Second Class,Medium
TU-2012-JG5805134-41180,9/28/2016,9/30/2016,Second Class,Medium
ES-2015-SS20515120-42369,12/31/2019,1/4/2020,Second Class,Medium
MX-2015-AC1042082-42327,11/19/2019,11/24/2019,Standard Class,Medium
IV-2012-BE133529-41234,11/21/2016,11/27/2016,Standard Class,Medium
US-2012-JL15835140-41096,7/6/2016,7/10/2016,Standard Class,High
IR-2014-JS594060-41941,10/29/2018,10/31/2018,Second Class,Critical
AU-2012-PM89408-41033,5/4/2016,5/8/2016,Second Class,Medium
MX-2015-DK1337582-42365,12/27/2019,12/31/2019,Standard Class,High
MX-2013-LC1696055-41559,10/12/2017,10/17/2017,Standard Class,Medium
ES-2015-JR1567064-42105,4/11/2019,4/14/2019,First Class,High
IR-2014-HA490560-41808,6/18/2018,6/19/2018,First Class,High
ID-2015-ES1402097-42304,10/27/2019,10/31/2019,Standard Class,High
ID-2012-HM14860118-41147,8/26/2016,9/2/2016,Standard Class,Low
IN-2015-SV203657-42282,10/5/2019,10/11/2019,Standard Class,Medium
ID-2012-RB193307-41261,12/18/2016,12/20/2016,First Class,High
MX-2015-JC1610518-42185,6/30/2019,7/4/2019,Standard Class,Medium
CA-2015-JC15775140-42186,7/1/2019,7/3/2019,Second Class,High
ES-2014-AH10030139-41929,10/17/2018,10/22/2018,Second Class,Medium
CA-2015-JL15835140-42333,11/25/2019,12/1/2019,Standard Class,Medium
GH-2015-TT1107049-42332,11/24/2019,11/28/2019,Second Class,High
IN-2012-RH1949559-41030,5/1/2016,5/4/2016,Second Class,High
EN-2015-MC760542-42174,6/19/2019,6/23/2019,Standard Class,Medium
MX-2013-AW1084093-41392,4/28/2017,4/30/2017,First Class,Medium
CA-2013-BB11545140-41430,6/5/2017,6/9/2017,Standard Class,Medium
IN-2012-GH1442558-41059,5/30/2016,6/5/2016,Standard Class,Low
NI-2012-LB679595-41263,12/20/2016,12/24/2016,Standard Class,Medium
ES-2014-CK12325139-41993,12/20/2018,12/24/2018,Standard Class,High
CA-2012-SG20605140-41215,11/2/2016,11/6/2016,Standard Class,High
IN-2013-SS2041027-41329,2/24/2017,3/1/2017,Second Class,Medium
MX-2015-TP2156582-42236,8/20/2019,8/23/2019,First Class,Medium
CA-2013-BB11545140-41599,11/21/2017,11/27/2017,Standard Class,Medium
ES-2014-RF1934545-41887,9/5/2018,9/7/2018,Second Class,Critical
US-2015-JL15835140-42200,7/15/2019,7/19/2019,Standard Class,High
ES-2015-GT1475545-42066,3/3/2019,3/8/2019,Second Class,Medium
CA-2015-BD11560140-42091,3/28/2019,4/1/2019,Standard Class,High
CA-2013-SM20950140-41627,12/19/2017,12/21/2017,Second Class,Critical
PL-2013-SS10410103-41494,8/8/2017,8/13/2017,Standard Class,Medium
MX-2013-PK1891082-41532,9/15/2017,9/15/2017,Same Day,High
ES-2014-JG158058-41701,3/3/2018,3/7/2018,Second Class,Medium
CA-2013-BD11560140-41424,5/30/2017,6/3/2017,Standard Class,High
US-2015-SM2095082-42274,9/27/2019,10/2/2019,Standard Class,Medium
IN-2012-AB1025527-41263,12/20/2016,12/27/2016,Standard Class,Medium
IN-2015-RE1940527-42336,11/28/2019,12/2/2019,Standard Class,Medium
MX-2013-RD1948082-41527,9/10/2017,9/13/2017,First Class,Medium
UP-2015-DK3150137-42084,3/21/2019,3/23/2019,First Class,Medium
ES-2014-PM1894045-41723,3/25/2018,4/1/2018,Standard Class,Medium
US-2012-KD16345140-41153,9/1/2016,9/2/2016,First Class,Critical
KZ-2013-JJ544568-41530,9/13/2017,9/17/2017,Standard Class,High
ES-2013-RP19270139-41601,11/23/2017,11/27/2017,Standard Class,Medium
IT-2015-KD1661562-42237,8/21/2019,8/24/2019,Second Class,Critical
CA-2014-BM11575140-41641,1/2/2018,1/7/2018,Standard Class,Medium
ES-2013-JG1516048-41630,12/22/2017,12/27/2017,Second Class,High
ES-2013-LE16810120-41590,11/12/2017,11/16/2017,Standard Class,Medium
ES-2014-BV1124548-41836,7/16/2018,7/20/2018,Second Class,High
UP-2015-ME7320137-42223,8/7/2019,8/11/2019,Standard Class,High
NI-2015-JE616595-42333,11/25/2019,11/30/2019,Standard Class,Medium
US-2014-SS2014036-41872,8/21/2018,8/28/2018,Standard Class,Low
US-2013-NP1868555-41347,3/14/2017,3/18/2017,Standard Class,Medium
IV-2014-AM70529-41678,2/8/2018,2/12/2018,Standard Class,Medium
MX-2015-TP2141516-42110,4/16/2019,4/20/2019,Second Class,Medium
IN-2013-JJ1576058-41529,9/12/2017,9/16/2017,Standard Class,Medium
NI-2013-CL189095-41397,5/3/2017,5/3/2017,Same Day,Critical
RO-2014-ND8370107-41839,7/19/2018,7/24/2018,Standard Class,Medium
IN-2015-NZ1856558-42137,5/13/2019,5/17/2019,Standard Class,Medium
IN-2015-MH1811592-42116,4/22/2019,4/26/2019,Standard Class,Medium
ES-2012-WB21850139-41170,9/18/2016,9/25/2016,Standard Class,Low
ES-2012-JB16000139-41056,5/27/2016,6/1/2016,Standard Class,High
CA-2014-JM15865140-41975,12/2/2018,12/4/2018,Second Class,High
CA-2012-TB21250140-41250,12/7/2016,12/12/2016,Standard Class,Medium
AG-2012-AA6453-41020,4/21/2016,4/24/2016,First Class,High
EG-2014-GH442538-41817,6/27/2018,7/1/2018,Standard Class,Medium
ID-2015-ML1741059-42336,11/28/2019,12/3/2019,Standard Class,Medium
US-2015-BM11575140-42112,4/18/2019,4/23/2019,Standard Class,Medium
ID-2015-MG1789099-42151,5/27/2019,5/31/2019,Standard Class,Medium
ES-2015-SC207258-42357,12/19/2019,12/21/2019,First Class,High
ES-2015-MR1754545-42068,3/5/2019,3/10/2019,Second Class,Medium
ES-2012-SP2086045-41086,6/26/2016,7/1/2016,Standard Class,Medium
IN-2012-CW1190558-41145,8/24/2016,8/26/2016,Second Class,High
ES-2015-RR1952548-42258,9/11/2019,9/14/2019,First Class,Medium
IN-2013-ML1741058-41572,10/25/2017,10/29/2017,Standard Class,Medium
ES-2014-ML1826548-41787,5/28/2018,6/1/2018,Standard Class,Medium
IN-2014-SK199907-41894,9/12/2018,9/17/2018,Standard Class,Medium
IN-2014-TG216407-41657,1/18/2018,1/20/2018,Second Class,High
CA-2014-BM11575140-41964,11/21/2018,11/25/2018,Standard Class,High
US-2014-SS2041036-41752,4/23/2018,4/27/2018,Standard Class,Medium
IN-2013-Co126407-41620,12/12/2017,12/16/2017,Standard Class,High
ES-2013-FM14380139-41635,12/27/2017,12/29/2017,First Class,Critical
CA-2014-JS15880140-41713,3/15/2018,3/18/2018,First Class,Medium
ID-2015-PP189557-42306,10/29/2019,11/5/2019,Standard Class,Medium
CA-2013-BM11575140-41532,9/15/2017,9/19/2017,Second Class,Medium
IR-2015-PL892560-42320,11/12/2019,11/15/2019,First Class,Critical
AE-2012-PO8865138-41184,10/2/2016,10/6/2016,Standard Class,Medium
IT-2013-AD1018045-41346,3/13/2017,3/20/2017,Standard Class,Medium
ID-2013-MC1784559-41532,9/15/2017,9/15/2017,Same Day,High
IN-2013-DM129557-41452,6/27/2017,7/2/2017,Second Class,Medium
CA-2015-BM11575140-42269,9/22/2019,9/24/2019,First Class,Critical
MX-2014-CM1181582-41906,9/24/2018,9/30/2018,Standard Class,Medium
ID-2012-DB1336059-40935,1/27/2016,2/2/2016,Standard Class,Medium
IN-2013-DP130007-41344,3/11/2017,3/12/2017,First Class,High
ES-2015-DJ13510139-42046,2/11/2019,2/15/2019,Second Class,Medium
NG-2012-BF100594-41023,4/24/2016,4/27/2016,First Class,High
CA-2015-BM11575140-42143,5/19/2019,5/23/2019,Standard Class,Medium
ES-2015-MH1745545-42144,5/20/2019,5/21/2019,First Class,High
MX-2013-FM1438036-41543,9/26/2017,9/30/2017,Standard Class,High
ES-2015-AR1051045-42234,8/18/2019,8/18/2019,Same Day,High
MX-2013-ML1775518-41543,9/26/2017,9/30/2017,Standard Class,Medium
ES-2014-NP18685139-41709,3/11/2018,3/14/2018,Second Class,High
MX-2015-BF1102082-42181,6/26/2019,6/30/2019,Standard Class,Medium
IN-2015-JP1613559-42110,4/16/2019,4/21/2019,Standard Class,Medium
EG-2015-AY55538-42121,4/27/2019,5/1/2019,Standard Class,High
MO-2014-KH669086-41830,7/10/2018,7/10/2018,Same Day,Medium
CA-2014-JD15895140-41837,7/17/2018,7/21/2018,Second Class,Medium
US-2012-MJ1774055-41025,4/26/2016,5/1/2016,Standard Class,High
MX-2015-GH1466518-42292,10/15/2019,10/21/2019,Standard Class,Medium
ID-2014-MZ1751558-41681,2/11/2018,2/15/2018,Second Class,High
ID-2012-LC1693092-41151,8/30/2016,9/3/2016,Standard Class,Medium
MX-2014-MP1747093-41914,10/2/2018,10/5/2018,First Class,High
ES-2014-DM1301548-41903,9/21/2018,9/28/2018,Standard Class,Low
ES-2013-TN2104064-41450,6/25/2017,6/29/2017,Standard Class,Medium
MX-2015-VD2167082-42312,11/4/2019,11/8/2019,Standard Class,High
IN-2012-JP1613527-41080,6/20/2016,6/25/2016,Standard Class,Medium
US-2015-BS11590140-42334,11/26/2019,12/1/2019,Second Class,Medium
ID-2013-SC20260102-41431,6/6/2017,6/11/2017,Standard Class,Medium
CA-2012-BS11590140-41247,12/4/2016,12/9/2016,Standard Class,Medium
IZ-2012-FH436561-41235,11/22/2016,11/26/2016,Standard Class,Medium
